Index,Filepath,Filename,Label
49,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_274.jpg,diflush
50,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_275.jpg,diflush
51,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_276.jpg,diflush
52,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_277.jpg,diflush
53,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_278.jpg,diflush
54,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_279.jpg,diflush
55,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_280.jpg,diflush
56,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_281.jpg,diflush
57,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_282.jpg,diflush
58,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_283.jpg,diflush
59,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_284.jpg,diflush
60,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_285.jpg,diflush
61,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_286.jpg,diflush
62,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_287.jpg,diflush
63,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_288.jpg,diflush
64,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_289.jpg,diflush
65,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_290.jpg,diflush
66,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_291.jpg,diflush
67,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_292.jpg,diflush
68,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_293.jpg,diflush
69,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_294.jpg,diflush
70,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_295.jpg,diflush
71,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_296.jpg,diflush
72,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_297.jpg,diflush
73,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_298.jpg,diflush
74,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_299.jpg,diflush
75,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_300.jpg,diflush
76,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_301.jpg,diflush
77,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_302.jpg,diflush
78,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_303.jpg,diflush
79,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_304.jpg,diflush
80,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_305.jpg,diflush
81,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_306.jpg,diflush
82,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_307.jpg,diflush
83,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_308.jpg,diflush
84,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_309.jpg,diflush
85,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_310.jpg,diflush
86,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_311.jpg,diflush
87,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_312.jpg,diflush
88,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_313.jpg,diflush
89,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_314.jpg,diflush
90,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_315.jpg,diflush
91,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_316.jpg,diflush
92,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_317.jpg,diflush
93,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_318.jpg,diflush
94,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_319.jpg,diflush
95,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_320.jpg,diflush
96,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_321.jpg,diflush
97,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_322.jpg,diflush
98,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_323.jpg,diflush
99,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_324.jpg,diflush
100,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_325.jpg,diflush
101,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_326.jpg,diflush
102,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_327.jpg,diflush
103,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_328.jpg,diflush
104,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_329.jpg,diflush
105,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_330.jpg,diflush
106,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_331.jpg,diflush
107,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_332.jpg,diflush
108,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_333.jpg,diflush
109,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_334.jpg,diflush
110,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_335.jpg,diflush
111,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_336.jpg,diflush
112,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_337.jpg,diflush
113,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_338.jpg,diflush
114,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_339.jpg,diflush
115,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_340.jpg,diflush
116,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_341.jpg,diflush
117,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_342.jpg,diflush
118,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_343.jpg,diflush
119,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_344.jpg,diflush
120,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_345.jpg,diflush
121,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_346.jpg,diflush
122,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_347.jpg,diflush
123,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_348.jpg,diflush
124,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_349.jpg,diflush
125,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_350.jpg,diflush
126,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_351.jpg,diflush
127,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_352.jpg,diflush
128,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_353.jpg,diflush
129,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_354.jpg,diflush
130,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_355.jpg,diflush
131,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_356.jpg,diflush
132,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_357.jpg,diflush
133,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_358.jpg,diflush
134,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_359.jpg,diflush
135,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_360.jpg,diflush
136,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_361.jpg,diflush
137,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_362.jpg,diflush
138,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_363.jpg,diflush
139,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_364.jpg,diflush
140,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_365.jpg,diflush
141,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_366.jpg,diflush
142,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_367.jpg,diflush
143,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_368.jpg,diflush
144,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_369.jpg,diflush
145,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_370.jpg,diflush
146,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_371.jpg,diflush
147,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_372.jpg,diflush
148,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_373.jpg,diflush
149,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_374.jpg,diflush
150,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_375.jpg,diflush
151,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_376.jpg,diflush
152,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_377.jpg,diflush
153,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_378.jpg,diflush
154,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_379.jpg,diflush
155,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_380.jpg,diflush
156,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_381.jpg,diflush
157,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_382.jpg,diflush
158,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_383.jpg,diflush
159,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_384.jpg,diflush
160,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_385.jpg,diflush
161,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_386.jpg,diflush
162,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_387.jpg,diflush
163,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_388.jpg,diflush
164,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_389.jpg,diflush
165,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_390.jpg,diflush
166,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_391.jpg,diflush
167,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_392.jpg,diflush
168,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_393.jpg,diflush
169,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_394.jpg,diflush
170,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_395.jpg,diflush
171,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_396.jpg,diflush
172,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_397.jpg,diflush
173,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_398.jpg,diflush
174,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_399.jpg,diflush
175,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,diflush_Screenshot_400.jpg,diflush
1,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_1.jpg,med1
2,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_10.jpg,med1
3,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_100.jpg,med1
4,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_101.jpg,med1
5,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_102.jpg,med1
6,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_103.jpg,med1
7,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_104.jpg,med1
8,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_105.jpg,med1
9,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_106.jpg,med1
10,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_107.jpg,med1
11,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_108.jpg,med1
12,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_109.jpg,med1
13,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_11.jpg,med1
14,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_110.jpg,med1
15,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_111.jpg,med1
16,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_112.jpg,med1
17,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_113.jpg,med1
18,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_114.jpg,med1
19,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_115.jpg,med1
20,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_116.jpg,med1
21,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_117.jpg,med1
22,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_118.jpg,med1
23,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_119.jpg,med1
24,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_12.jpg,med1
25,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_120.jpg,med1
26,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_121.jpg,med1
27,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_122.jpg,med1
28,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_123.jpg,med1
29,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_124.jpg,med1
30,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_125.jpg,med1
31,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_126.jpg,med1
32,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_127.jpg,med1
33,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_128.jpg,med1
34,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_129.jpg,med1
35,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_13.jpg,med1
36,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_130.jpg,med1
37,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_131.jpg,med1
38,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_132.jpg,med1
39,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_133.jpg,med1
40,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_134.jpg,med1
41,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_135.jpg,med1
42,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_136.jpg,med1
43,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_137.jpg,med1
44,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_138.jpg,med1
45,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_139.jpg,med1
46,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_14.jpg,med1
47,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_140.jpg,med1
48,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_141.jpg,med1
49,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_142.jpg,med1
50,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_143.jpg,med1
51,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_144.jpg,med1
52,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_145.jpg,med1
53,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_146.jpg,med1
54,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_147.jpg,med1
55,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_148.jpg,med1
56,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_149.jpg,med1
57,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_15.jpg,med1
58,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_150.jpg,med1
59,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_151.jpg,med1
60,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_152.jpg,med1
61,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_153.jpg,med1
62,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_154.jpg,med1
63,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_155.jpg,med1
64,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_156.jpg,med1
65,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_157.jpg,med1
66,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_158.jpg,med1
67,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_159.jpg,med1
68,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_16.jpg,med1
69,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_160.jpg,med1
70,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_161.jpg,med1
71,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_162.jpg,med1
72,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_163.jpg,med1
73,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_164.jpg,med1
74,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_165.jpg,med1
75,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_166.jpg,med1
76,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_167.jpg,med1
77,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_168.jpg,med1
78,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_169.jpg,med1
79,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_17.jpg,med1
80,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_18.jpg,med1
81,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_19.jpg,med1
82,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_2.jpg,med1
83,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_20.jpg,med1
84,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_21.jpg,med1
85,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_22.jpg,med1
86,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_23.jpg,med1
87,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_24.jpg,med1
88,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_25.jpg,med1
89,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_26.jpg,med1
90,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_27.jpg,med1
91,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_28.jpg,med1
92,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_29.jpg,med1
93,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_3.jpg,med1
94,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_30.jpg,med1
95,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_31.jpg,med1
96,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_32.jpg,med1
97,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_33.jpg,med1
98,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_34.jpg,med1
99,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_35.jpg,med1
100,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_36.jpg,med1
101,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_37.jpg,med1
102,C:/Users/Eichleitner/Documents/Coding/7classcategorized/,med1_Screenshot_38.jpg,med1
